longitude,countyFIPS,monthlyHoaFee,annualHomeownersInsurance,state,yearBuilt,latitude,rentZestimate,city,zestimateLowPercent,timeOnZillow,zestimate,livingArea,zipcode,propertyTaxRate,bathrooms,bedrooms,price,zestimateHighPercent,homeType_APARTMENT,homeType_CONDO,homeType_LOT,homeType_MANUFACTURED,homeType_MULTI_FAMILY,homeType_SINGLE_FAMILY
-149.90154,2020.0,358.0,2711,AK,1963.0,61.202713,2738.0,Anchorage,9.0,3717.0,645500.0,4032.0,99503,1.31,4.0,8.0,645500,10.0,0,0,0,0,1,0
-149.90204,2020.0,358.0,2124,AK,1964.0,61.202705,2785.0,Anchorage,10.0,4071.0,505800.0,2568.0,99503,1.31,3.0,5.0,505800,11.0,0,0,0,0,1,0
-149.89804,2020.0,0.0,1110,AK,1964.0,61.20435,2062.0,Anchorage,11.0,3333.0,264300.0,1226.0,99503,1.31,1.5,3.0,264300,10.0,0,1,0,0,0,0
-149.8995,2020.0,0.0,1011,AK,1964.0,61.204056,2062.0,Anchorage,12.0,5515.0,240800.0,1226.0,99503,1.31,1.5,3.0,240800,11.0,0,1,0,0,0,0
-149.90012,2020.0,0.0,1315,AK,1964.0,61.20371,2243.0,Anchorage,11.0,3975.0,313100.0,1631.0,99503,1.31,2.0,2.0,313100,11.0,0,1,0,0,0,0
-149.89893,2020.0,0.0,1580,AK,1944.0,61.205936,1995.0,Anchorage,15.0,4795.0,376300.0,811.0,99501,1.31,1.0,2.0,376300,17.0,0,0,0,0,0,1
-149.90321,2020.0,0.0,1624,AK,1950.0,61.199608,2619.0,Anchorage,10.0,4606.0,386600.0,1648.0,99503,1.31,2.0,3.0,386600,10.0,0,0,0,0,0,1
-149.90475,2020.0,0.0,754,AK,1977.0,61.19922,1419.0,Anchorage,10.0,1442.0,179600.0,660.0,99503,1.31,1.0,1.0,179600,9.0,1,0,0,0,0,0
-149.90475,2020.0,510.0,725,AK,1977.0,61.19922,1481.0,Anchorage,8.0,1978.0,172600.0,660.0,99503,1.31,1.0,1.0,172600,8.0,0,1,0,0,0,0
-149.90475,2020.0,510.0,991,AK,1977.0,61.19922,1707.0,Anchorage,9.0,4191.0,236000.0,911.0,99503,1.31,1.0,2.0,236000,9.0,0,1,0,0,0,0
-149.90475,2020.0,510.0,1433,AK,1977.0,61.19922,2634.0,Anchorage,10.0,1699.0,341100.0,1428.0,99503,1.31,2.0,2.0,341100,10.0,0,1,0,0,0,0
-149.8989,2020.0,0.0,571,AK,1970.0,61.199986,1543.0,Anchorage,13.0,4396.0,136000.0,835.0,99503,1.31,1.0,2.0,136000,12.0,0,1,0,0,0,0
-149.90262,2020.0,0.0,2166,AK,1959.0,61.200104,3168.0,Anchorage,12.0,7648.0,515800.0,2622.0,99503,1.31,3.0,3.0,515800,13.0,0,0,0,0,0,1
-149.8996,2020.0,0.0,1401,AK,1975.0,61.201416,2469.0,Anchorage,10.0,4768.0,333600.0,1600.0,99503,1.31,2.5,3.0,333600,9.0,0,1,0,0,0,0
-149.90114,2020.0,273.0,1122,AK,1975.0,61.200836,1503.0,Anchorage,8.0,1140.0,267200.0,1327.0,99503,1.31,1.0,2.0,267200,8.0,0,0,0,0,0,0
-149.9007,2020.0,404.0,1347,AK,1975.0,61.20083,2236.0,Anchorage,8.0,1915.0,320800.0,1360.0,99503,1.31,3.0,2.0,320800,8.0,0,1,0,0,0,0
-149.90332,2020.0,363.0,1605,AK,1979.0,61.201874,2419.0,Anchorage,9.0,3975.0,382200.0,1886.0,99503,1.31,2.0,3.0,382200,9.0,0,0,0,0,0,0
-149.9038,2020.0,0.0,1689,AK,1979.0,61.200928,2449.0,Anchorage,11.0,4152.0,402100.0,1865.0,99503,1.31,2.0,3.0,402100,11.0,0,1,0,0,0,0
-149.89862,2020.0,0.0,1011,AK,1948.0,61.202133,1568.0,Anchorage,17.0,3975.0,240800.0,552.0,99503,1.31,1.0,1.0,240800,18.0,0,0,0,0,0,1
-149.89914,2020.0,0.0,1347,AK,1953.0,61.20176,1900.0,Anchorage,11.0,5279.0,320700.0,880.0,99503,1.31,1.0,2.0,320700,11.0,0,0,0,0,0,1
-149.89972,2020.0,0.0,1287,AK,1975.0,61.20114,2469.0,Anchorage,11.0,5914.0,306500.0,1600.0,99503,1.31,2.5,3.0,306500,11.0,0,1,0,0,0,0
-149.90216,2020.0,0.0,1600,AK,1979.0,61.201584,2418.0,Anchorage,11.0,7642.0,381000.0,1790.0,99503,1.31,2.0,3.0,381000,11.0,0,1,0,0,0,0
-149.90189,2020.0,363.0,1473,AK,1979.0,61.20166,2246.0,Anchorage,10.0,3704.0,350800.0,1836.0,99503,1.31,2.0,2.0,350800,10.0,0,1,0,0,0,0
-149.90173,2020.0,363.0,1591,AK,1979.0,61.201687,2425.0,Anchorage,10.0,5209.0,378800.0,1807.0,99503,1.31,2.0,3.0,378800,10.0,0,1,0,0,0,0
-149.906,2020.0,0.0,1731,AK,1957.0,61.20241,2701.0,Anchorage,20.0,3763.0,412100.0,2752.0,99503,1.31,0.0,4.0,412100,23.0,0,0,0,0,0,1
-149.90582,2020.0,0.0,5982,AK,2002.0,61.20199,4942.0,Anchorage,11.0,5682.0,1424300.0,5326.0,99503,1.31,7.0,5.0,1424300,13.0,0,0,0,0,0,1
-149.91068,2020.0,0.0,1929,AK,1956.0,61.20019,2846.0,Anchorage,10.0,7146.0,459300.0,2064.0,99503,1.31,2.0,3.0,459300,10.0,0,0,0,0,0,1
-149.91153,2020.0,0.0,1399,AK,1955.0,61.199,1736.0,Anchorage,12.0,2134.0,333100.0,1728.0,99503,1.31,1.0,2.0,333100,12.0,0,0,0,0,0,1
-149.90974,2020.0,319.0,534,AK,1977.0,61.20056,1366.0,Anchorage,12.0,5873.0,127200.0,600.0,99503,1.31,1.0,1.0,127200,12.0,0,1,0,0,0,0
-149.90974,2020.0,319.0,552,AK,1977.0,61.20056,1389.0,Anchorage,11.0,5935.0,131500.0,625.0,99503,1.31,1.0,1.0,131500,11.0,1,0,0,0,0,0
-149.90927,2020.0,374.0,1824,AK,1979.0,61.200756,2729.0,Anchorage,12.0,4761.0,434200.0,1866.0,99503,1.31,2.5,2.0,434200,12.0,0,1,0,0,0,0
-149.90977,2020.0,374.0,1390,AK,1979.0,61.201096,2055.0,Anchorage,9.0,3721.0,330900.0,1065.0,99503,1.31,2.0,2.0,330900,10.0,0,1,0,0,0,0
-149.90982,2020.0,0.0,1624,AK,1979.0,61.20071,2264.0,Anchorage,10.0,5634.0,386600.0,1273.0,99503,1.31,2.0,2.0,386600,11.0,0,1,0,0,0,0
-149.92496,2020.0,0.0,2786,AK,1972.0,61.199482,3719.0,Anchorage,8.0,3826.0,663300.0,2810.0,99517,1.31,3.5,4.0,663300,9.0,0,0,0,0,0,1
-149.92242,2020.0,0.0,2694,AK,1978.0,61.199093,3579.0,Anchorage,10.0,3448.0,641400.0,2736.0,99517,1.31,3.0,3.0,641400,11.0,0,0,0,0,0,1
-149.92075,2020.0,0.0,2622,AK,1978.0,61.19879,3535.0,Anchorage,10.0,4019.0,624300.0,2704.0,99517,1.31,3.0,4.0,624300,11.0,0,0,0,0,0,1
-149.92072,2020.0,0.0,3326,AK,1979.0,61.20039,4571.0,Anchorage,12.0,4319.0,792000.0,4125.0,99517,1.31,2.5,4.0,792000,13.0,0,0,0,0,0,1
-149.92336,2020.0,0.0,2774,AK,1979.0,61.200886,3913.0,Anchorage,10.0,3780.0,660400.0,3124.0,99517,1.31,2.5,4.0,660400,11.0,0,0,0,0,0,1
-149.9255,2020.0,0.0,3425,AK,1978.0,61.200756,4490.0,Anchorage,9.0,2069.0,815500.0,4050.0,99517,1.31,3.0,4.0,815500,10.0,0,0,0,0,0,1
-149.92746,2020.0,0.0,3625,AK,1981.0,61.199085,4689.0,Anchorage,10.0,3633.0,863000.0,3910.0,99517,1.31,4.0,5.0,863000,10.0,0,0,0,0,0,1
-149.92178,2020.0,0.0,2868,AK,1980.0,61.200478,4168.0,Anchorage,9.0,4837.0,682900.0,3240.0,99517,1.31,3.5,4.0,682900,10.0,0,0,0,0,0,1
-149.92744,2020.0,0.0,2101,AK,1965.0,61.20088,3386.0,Anchorage,11.0,1887.0,500300.0,1676.0,99517,1.31,3.0,4.0,500300,13.0,0,0,0,0,0,1
-149.92477,2020.0,0.0,3501,AK,1957.0,61.2023,2697.0,Anchorage,13.0,7442.0,833600.0,4553.0,99517,1.31,3.0,4.0,833600,13.0,0,0,0,0,1,0
-149.92812,2020.0,0.0,3077,AK,1965.0,61.20192,4278.0,Anchorage,12.0,3967.0,732700.0,3600.0,99517,1.31,3.0,5.0,732700,12.0,0,0,0,0,0,1
-149.92834,2020.0,0.0,2572,AK,1972.0,61.200638,3867.0,Anchorage,10.0,3227.0,612400.0,2536.0,99517,1.31,3.0,4.0,612400,10.0,0,0,0,0,0,1
-149.9302,2020.0,0.0,2121,AK,1971.0,61.200783,3311.0,Anchorage,11.0,4395.0,505100.0,2014.0,99517,1.31,2.5,4.0,505100,10.0,0,0,0,0,0,1
-149.92892,2020.0,0.0,4302,AK,1988.0,61.19984,5734.0,Anchorage,11.0,2015.0,1024400.0,5289.0,99517,1.31,5.0,5.0,1024400,12.0,0,0,0,0,0,1
-149.92982,2020.0,0.0,4396,AK,1988.0,61.20122,4743.0,Anchorage,12.0,1226.0,1046700.0,4257.0,99517,1.31,3.0,3.0,1046700,13.0,0,0,0,0,0,1
-149.9354,2020.0,0.0,4014,AK,1985.0,61.199745,5418.0,Anchorage,11.0,1201.0,955700.0,4749.0,99517,1.31,5.0,6.0,955700,12.0,0,0,0,0,0,1
-149.93697,2020.0,0.0,3261,AK,1969.0,61.20159,4217.0,Anchorage,11.0,4116.0,776500.0,3099.0,99517,1.31,3.0,4.0,776500,12.0,0,0,0,0,0,1
-149.93715,2020.0,0.0,2525,AK,1974.0,61.200085,3797.0,Anchorage,10.0,1365.0,601200.0,2448.0,99517,1.31,3.0,4.0,601200,10.0,0,0,0,0,0,1
-149.93652,2020.0,0.0,2054,AK,1959.0,61.199596,3344.0,Anchorage,10.0,4031.0,489000.0,2112.0,99517,1.31,2.0,3.0,489000,10.0,0,0,0,0,0,1
-149.93611,2020.0,0.0,2697,AK,1977.0,61.19927,3925.0,Anchorage,10.0,5432.0,642100.0,3091.0,99517,1.31,2.5,4.0,642100,11.0,0,0,0,0,0,1
-149.9359,2020.0,0.0,3722,AK,1964.0,61.199104,3859.0,Anchorage,9.0,2506.0,886200.0,4060.0,99517,1.31,3.75,6.0,886200,10.0,0,0,0,0,0,1
-149.9357,2020.0,0.0,2731,AK,1976.0,61.198944,4518.0,Anchorage,9.0,1623.0,650300.0,2996.0,99517,1.31,4.0,4.0,650300,10.0,0,0,0,0,0,1
-149.937,2020.0,0.0,2119,AK,1959.0,61.199085,3121.0,Anchorage,10.0,3616.0,504600.0,1694.0,99517,1.31,2.0,3.0,504600,10.0,0,0,0,0,0,1
-149.93724,2020.0,0.0,1813,AK,1959.0,61.19927,2519.0,Anchorage,12.0,5142.0,431700.0,1120.0,99517,1.31,1.5,2.0,431700,12.0,0,0,0,0,0,1
-149.93747,2020.0,0.0,2559,AK,1959.0,61.199455,4166.0,Anchorage,12.0,5209.0,609300.0,3409.0,99517,1.31,3.0,6.0,609300,12.0,0,0,0,0,0,1
-149.93771,2020.0,0.0,3041,AK,1959.0,61.199646,4602.0,Anchorage,11.0,6308.0,724000.0,3134.0,99517,1.31,4.0,4.0,724000,12.0,0,0,0,0,0,1
-149.93794,2020.0,0.0,2465,AK,1958.0,61.199825,4066.0,Anchorage,12.0,6217.0,586900.0,2952.0,99517,1.31,2.5,3.0,586900,13.0,0,0,0,0,0,1
-149.93816,2020.0,115.0,2460,AK,2016.0,61.199997,3831.0,Anchorage,8.0,4050.0,585600.0,2245.0,99517,1.31,3.0,3.0,585600,8.0,0,0,0,0,0,1
-149.94275,2020.0,0.0,2685,AK,1954.0,61.19948,3309.0,Anchorage,8.0,2790.0,639200.0,2043.0,99517,1.31,2.0,3.0,639200,9.0,0,0,0,0,0,1
-149.94093,2020.0,0.0,2895,AK,1962.0,61.202034,4954.0,Anchorage,12.0,1096.0,689400.0,3442.0,99517,1.31,5.0,4.0,689400,13.0,0,0,0,0,0,1
-149.94551,2020.0,0.0,2734,AK,1953.0,61.20045,4216.0,Anchorage,12.0,3672.0,651000.0,2975.0,99517,1.31,3.0,3.0,651000,13.0,0,0,0,0,0,1
-149.9445,2020.0,0.0,2932,AK,1962.0,61.199203,3364.0,Anchorage,13.0,4099.0,698100.0,2356.0,99517,1.31,2.5,2.0,698100,15.0,0,0,0,0,0,1
-149.94374,2020.0,0.0,2216,AK,1953.0,61.20047,3475.0,Anchorage,10.0,4173.0,527700.0,2388.0,99517,1.31,2.0,3.0,527700,11.0,0,0,0,0,0,1
-149.94978,2020.0,0.0,2382,AK,1963.0,61.199226,3335.0,Anchorage,10.0,6043.0,567100.0,2260.0,99517,1.31,2.0,3.0,567100,10.0,0,0,0,0,0,1
-149.94885,2020.0,0.0,2821,AK,1958.0,61.20043,3496.0,Anchorage,8.0,2230.0,671600.0,2450.0,99517,1.31,2.0,4.0,671600,9.0,0,0,0,0,0,1
-149.94905,2020.0,0.0,1898,AK,1970.0,61.19938,2761.0,Anchorage,9.0,6259.0,451800.0,1266.0,99517,1.31,2.0,3.0,451800,9.0,0,0,0,0,0,1
-149.95163,2020.0,0.0,2797,AK,1966.0,61.199226,4774.0,Anchorage,10.0,3875.0,666000.0,4440.0,99517,1.31,5.0,7.0,666000,11.0,0,0,0,0,1,0
-149.9535,2020.0,0.0,1631,AK,1953.0,61.19905,2320.0,Anchorage,11.0,6264.0,388400.0,1568.0,99517,1.31,2.0,4.0,388400,11.0,0,0,0,0,1,0
-149.95485,2020.0,0.0,2272,AK,1992.0,61.19922,2854.0,Anchorage,7.0,4169.0,541000.0,1704.0,99517,1.31,2.0,3.0,541000,8.0,0,0,0,0,0,1
-149.95831,2020.0,0.0,3317,AK,1962.0,61.199226,5127.0,Anchorage,10.0,2314.0,789700.0,3863.0,99517,1.31,4.5,6.0,789700,11.0,0,0,0,0,0,1
-149.95818,2020.0,0.0,1645,AK,1960.0,61.196117,2510.0,Anchorage,12.0,4054.0,391600.0,1312.0,99517,1.31,1.5,3.0,391600,12.0,0,0,0,0,0,1
-149.96194,2020.0,0.0,2364,AK,1959.0,61.19692,2838.0,Anchorage,9.0,3982.0,562800.0,2725.0,99517,1.31,2.0,4.0,562800,9.0,0,0,0,0,0,1
-149.96498,2020.0,0.0,2669,AK,1971.0,61.196373,2996.0,Anchorage,12.0,3571.0,635500.0,3382.0,99517,1.31,2.5,3.0,635500,13.0,0,0,0,0,0,1
-149.96194,2020.0,0.0,1645,AK,1960.0,61.19556,2574.0,Anchorage,9.0,4127.0,391700.0,1152.0,99517,1.31,2.0,3.0,391700,9.0,0,0,0,0,0,1
-149.95982,2020.0,0.0,2355,AK,1961.0,61.19608,3296.0,Anchorage,9.0,5117.0,560600.0,2263.0,99517,1.31,3.0,5.0,560600,10.0,0,0,0,0,0,1
-149.96353,2020.0,0.0,1889,AK,1959.0,61.196407,2741.0,Anchorage,9.0,4152.0,449800.0,1510.0,99517,1.31,2.0,3.0,449800,9.0,0,0,0,0,0,1
-149.96094,2020.0,0.0,4163,AK,1962.0,61.198193,3472.0,Anchorage,14.0,3903.0,991300.0,3976.0,99517,1.31,4.0,3.0,991300,16.0,0,0,0,0,0,1
-149.9618,2020.0,0.0,2531,AK,1977.0,61.197765,3249.0,Anchorage,11.0,5143.0,602700.0,3011.0,99517,1.31,2.5,4.0,602700,11.0,0,0,0,0,0,1
-149.96138,2020.0,0.0,2653,AK,1969.0,61.197765,3651.0,Anchorage,10.0,3689.0,631600.0,3245.0,99517,1.31,3.5,4.0,631600,10.0,0,0,0,0,0,1
-149.96101,2020.0,0.0,3048,AK,2001.0,61.197758,2874.0,Anchorage,8.0,5150.0,725600.0,2768.0,99517,1.31,2.0,3.0,725600,9.0,0,0,0,0,0,1
-149.9632,2020.0,0.0,3198,AK,1999.0,61.197273,3963.0,Anchorage,8.0,2272.0,761400.0,3616.0,99517,1.31,3.5,4.0,761400,9.0,0,0,0,0,0,1
-149.96272,2020.0,0.0,2811,AK,1972.0,61.197273,3370.0,Anchorage,9.0,4323.0,669200.0,3184.0,99517,1.31,3.0,4.0,669200,10.0,0,0,0,0,0,1
-149.96227,2020.0,0.0,2678,AK,1974.0,61.197273,2981.0,Anchorage,11.0,5293.0,637500.0,3602.0,99517,1.31,2.5,3.0,637500,12.0,0,0,0,0,0,1
-149.96179,2020.0,0.0,2877,AK,1976.0,61.197273,3738.0,Anchorage,9.0,5376.0,685100.0,3972.0,99517,1.31,3.0,5.0,685100,10.0,0,0,0,0,0,1
-149.96025,2020.0,0.0,3254,AK,1972.0,61.197655,4371.0,Anchorage,12.0,5818.0,774800.0,4286.0,99517,1.31,4.5,5.0,774800,13.0,0,0,0,0,0,1
-149.95918,2020.0,0.0,2973,AK,1977.0,61.1973,2942.0,Anchorage,10.0,5991.0,707900.0,3146.0,99517,1.31,2.0,4.0,707900,11.0,0,0,0,0,0,1
-149.94807,2020.0,0.0,2705,AK,1977.0,61.19558,2566.0,Anchorage,10.0,6934.0,644000.0,3345.0,99517,1.31,4.0,7.0,644000,10.0,0,0,0,0,1,0
-149.94868,2020.0,0.0,1980,AK,1967.0,61.19643,2565.0,Anchorage,11.0,4087.0,471500.0,1728.0,99517,1.31,1.5,3.0,471500,11.0,0,0,0,0,0,1
-149.9462,2020.0,0.0,2849,AK,1965.0,61.19625,4420.0,Anchorage,9.0,4018.0,678300.0,3456.0,99517,1.31,4.0,4.0,678300,11.0,0,0,0,0,0,1
-149.94347,2020.0,0.0,1833,AK,1954.0,61.195786,2589.0,Anchorage,13.0,3581.0,436400.0,1008.0,99517,1.31,2.0,2.0,436400,14.0,0,0,0,0,0,1
-149.94366,2020.0,0.0,2029,AK,1953.0,61.197758,2599.0,Anchorage,14.0,3574.0,483100.0,2016.0,99517,1.31,1.0,3.0,483100,14.0,0,0,0,0,0,1
-149.94443,2020.0,0.0,2202,AK,1954.0,61.19797,3131.0,Anchorage,10.0,3772.0,524200.0,1878.0,99517,1.31,2.0,3.0,524200,10.0,0,0,0,0,0,1
-149.94447,2020.0,0.0,2042,AK,1954.0,61.19859,3124.0,Anchorage,8.0,3560.0,486100.0,1839.0,99517,1.31,2.0,3.0,486100,9.0,0,0,0,0,0,1
-149.94536,2020.0,0.0,2032,AK,1954.0,61.198322,3161.0,Anchorage,9.0,3448.0,483900.0,2016.0,99517,1.31,2.0,3.0,483900,10.0,0,0,0,0,0,1
-149.94545,2020.0,0.0,2364,AK,1954.0,61.197483,3176.0,Anchorage,11.0,4911.0,562900.0,1646.0,99517,1.31,2.0,2.0,562900,12.0,0,0,0,0,0,1
-149.94353,2020.0,0.0,2163,AK,1960.0,61.196644,3151.0,Anchorage,8.0,1873.0,515100.0,1913.0,99517,1.31,2.0,3.0,515100,8.0,0,0,0,0,0,1
-149.94624,2020.0,0.0,2097,AK,1954.0,61.19859,2907.0,Anchorage,10.0,7676.0,499200.0,1667.0,99517,1.31,2.0,4.0,499200,10.0,0,0,0,0,0,1
-149.94728,2020.0,0.0,1920,AK,1954.0,61.197796,3172.0,Anchorage,10.0,5534.0,457200.0,1652.0,99517,1.31,2.0,2.0,457200,10.0,0,0,0,0,0,1
-149.94804,2020.0,0.0,1830,AK,1961.0,61.197174,2728.0,Anchorage,13.0,10304.0,435700.0,1310.0,99517,1.31,1.5,3.0,435700,13.0,0,0,0,0,0,1
-149.94803,2020.0,0.0,2352,AK,1961.0,61.198612,3383.0,Anchorage,11.0,4150.0,559900.0,2112.0,99517,1.31,2.5,4.0,559900,12.0,0,0,0,0,0,1
-149.94905,2020.0,0.0,1895,AK,1961.0,61.19798,2702.0,Anchorage,13.0,4085.0,451200.0,1342.0,99517,1.31,1.5,2.0,451200,15.0,0,0,0,0,0,1
-149.94992,2020.0,0.0,2309,AK,1972.0,61.19692,2992.0,Anchorage,9.0,2938.0,549700.0,2630.0,99517,1.31,2.75,5.0,549700,10.0,0,0,0,0,0,1
-149.9498,2020.0,0.0,2186,AK,1974.0,61.19839,3479.0,Anchorage,8.0,1133.0,520500.0,1792.0,99517,1.31,3.0,4.0,520500,8.0,0,0,0,0,0,1
-149.95084,2020.0,0.0,1800,AK,1952.0,61.19813,2485.0,Anchorage,11.0,4024.0,428500.0,1900.0,99517,1.31,3.0,4.0,428500,12.0,0,0,0,0,1,0
-149.95265,2020.0,0.0,1736,AK,1952.0,61.19879,2345.0,Anchorage,10.0,4339.0,413300.0,1752.0,99517,1.31,2.0,4.0,413300,11.0,0,0,0,0,1,0
-149.9535,2020.0,0.0,1486,AK,1952.0,61.197903,2866.0,Anchorage,11.0,3962.0,353900.0,1589.0,99517,1.31,2.0,4.0,353900,10.0,0,0,0,0,0,1
-149.9546,2020.0,0.0,1803,AK,1955.0,61.198627,2244.0,Anchorage,8.0,1393.0,429400.0,1549.0,99517,1.31,1.5,2.0,429400,9.0,0,0,0,0,0,1
-149.95552,2020.0,0.0,2047,AK,1953.0,61.198025,2601.0,Anchorage,10.0,3021.0,487300.0,2215.0,99517,1.31,2.0,3.0,487300,10.0,0,0,0,0,0,1
-149.95749,2020.0,0.0,2485,AK,1968.0,61.197735,2633.0,Anchorage,11.0,5037.0,591700.0,2145.0,99517,1.31,2.0,3.0,591700,12.0,0,0,0,0,0,1
-149.9565,2020.0,0.0,2259,AK,1962.0,61.19832,2947.0,Anchorage,10.0,4464.0,537900.0,1674.0,99517,1.31,3.0,3.0,537900,10.0,0,0,0,0,0,1
-149.95636,2020.0,0.0,2111,AK,1982.0,61.19728,2859.0,Anchorage,9.0,4458.0,502500.0,1824.0,99517,1.31,2.5,3.0,502500,9.0,0,0,0,0,0,1
-149.9533,2020.0,0.0,2124,AK,1969.0,61.197315,3110.0,Anchorage,8.0,3920.0,505800.0,2236.0,99517,1.31,3.0,4.0,505800,8.0,0,0,0,0,0,1
-149.9536,2020.0,0.0,2400,AK,1957.0,61.196903,2931.0,Anchorage,10.0,3700.0,571400.0,2427.0,99517,1.31,2.5,3.0,571400,11.0,0,0,0,0,0,1
-149.95657,2020.0,0.0,2074,AK,1974.0,61.19682,2853.0,Anchorage,10.0,4401.0,493800.0,1872.0,99517,1.31,2.0,4.0,493800,10.0,0,0,0,0,0,1
-149.95291,2020.0,0.0,2192,AK,1968.0,61.196423,3174.0,Anchorage,8.0,1966.0,521800.0,2330.0,99517,1.31,3.0,4.0,521800,8.0,0,0,0,0,0,1
-149.95123,2020.0,0.0,1517,AK,1966.0,61.19642,2266.0,Anchorage,11.0,3896.0,361100.0,992.0,99517,1.31,1.0,3.0,361100,12.0,0,0,0,0,0,1
-149.95633,2020.0,0.0,2202,AK,1962.0,61.195473,2578.0,Anchorage,9.0,4872.0,524300.0,2674.0,99517,1.31,2.0,3.0,524300,10.0,0,0,0,0,0,1
-149.95633,2020.0,0.0,2034,AK,1962.0,61.195675,2813.0,Anchorage,8.0,3239.0,484200.0,1728.0,99517,1.31,2.0,4.0,484200,8.0,0,0,0,0,0,1
-149.95575,2020.0,0.0,2199,AK,1965.0,61.195934,2563.0,Anchorage,9.0,3798.0,523500.0,2572.0,99517,1.31,3.0,4.0,523500,10.0,0,0,0,0,1,0
-149.95479,2020.0,0.0,2282,AK,1965.0,61.195755,2915.0,Anchorage,10.0,5004.0,543300.0,2092.0,99517,1.31,2.0,4.0,543300,10.0,0,0,0,0,0,1
-149.9537,2020.0,0.0,1978,AK,1968.0,61.19603,2820.0,Anchorage,13.0,5502.0,471000.0,1872.0,99517,1.31,2.0,4.0,471000,13.0,0,0,0,0,0,1
-149.93033,2020.0,0.0,1539,AK,1981.0,61.197018,2299.0,Anchorage,10.0,3087.0,366400.0,1621.0,99517,1.31,2.5,2.0,366400,10.0,0,1,0,0,0,0
-149.93086,2020.0,650.0,1521,AK,1983.0,61.19885,2826.0,Anchorage,8.0,4750.0,362200.0,1585.0,99517,1.31,3.0,2.0,362200,9.0,0,1,0,0,0,0
-149.92813,2020.0,0.0,657,AK,1978.0,61.196495,1321.0,Anchorage,12.0,3798.0,156400.0,714.0,99517,1.31,1.0,1.0,156400,11.0,0,1,0,0,0,0
-149.92851,2020.0,199.0,761,AK,1978.0,61.196148,1566.0,Anchorage,12.0,3637.0,181200.0,876.0,99517,1.31,1.0,2.0,181200,12.0,0,1,0,0,0,0
-149.93303,2020.0,0.0,1832,AK,1963.0,61.196617,2891.0,Anchorage,8.0,1915.0,436200.0,1356.0,99517,1.31,2.0,2.0,436200,9.0,0,0,0,0,0,1
-149.9352,2020.0,0.0,1898,AK,1950.0,61.19654,2901.0,Anchorage,9.0,1629.0,452000.0,1868.0,99517,1.31,1.75,3.0,452000,10.0,0,0,0,0,0,1
-149.93587,2020.0,0.0,2125,AK,1959.0,61.1965,2612.0,Anchorage,9.0,2484.0,505900.0,1171.0,99517,1.31,1.5,3.0,505900,9.0,0,0,0,0,0,1
-149.93587,2020.0,0.0,2605,AK,1959.0,61.197655,3268.0,Anchorage,12.0,3582.0,620300.0,2580.0,99517,1.31,2.0,4.0,620300,14.0,0,0,0,0,0,1
-149.93329,2020.0,0.0,3074,AK,1974.0,61.197258,3497.0,Anchorage,10.0,2139.0,732000.0,3704.0,99517,1.31,2.25,4.0,732000,11.0,0,0,0,0,0,1
-149.935,2020.0,0.0,2470,AK,1973.0,61.198395,3249.0,Anchorage,10.0,4653.0,588200.0,2167.0,99517,1.31,2.5,3.0,588200,10.0,0,0,0,0,0,1
-149.9352,2020.0,0.0,3273,AK,1973.0,61.196953,4328.0,Anchorage,11.0,3898.0,779200.0,3786.0,99517,1.31,3.5,4.0,779200,12.0,0,0,0,0,0,1
-149.94008,2020.0,0.0,2582,AK,1954.0,61.195988,3630.0,Anchorage,11.0,3623.0,614700.0,2791.0,99517,1.31,2.5,4.0,614700,12.0,0,0,0,0,0,1
-149.93697,2020.0,0.0,2520,AK,1963.0,61.1958,3210.0,Anchorage,5.0,11.0,597500.0,2282.0,99517,1.31,2.0,3.0,600000,5.0,0,0,0,0,0,1
-149.93694,2020.0,0.0,3413,AK,1963.0,61.197845,4198.0,Anchorage,12.0,2456.0,812500.0,4078.0,99517,1.31,3.0,5.0,812500,13.0,0,0,0,0,0,1
-149.93771,2020.0,0.0,2845,AK,1980.0,61.19648,3616.0,Anchorage,11.0,4214.0,677300.0,2700.0,99517,1.31,3.0,4.0,677300,12.0,0,0,0,0,0,1
-149.93826,2020.0,0.0,2251,AK,1959.0,61.198456,3514.0,Anchorage,11.0,3987.0,536000.0,2634.0,99517,1.31,2.5,4.0,536000,12.0,0,0,0,0,0,1
-149.93906,2020.0,0.0,2046,AK,1959.0,61.19821,3037.0,Anchorage,10.0,4201.0,487200.0,1628.0,99517,1.31,2.5,3.0,487200,11.0,0,0,0,0,0,1
-149.93845,2020.0,0.0,1649,AK,1958.0,61.19648,2449.0,Anchorage,10.0,4162.0,392500.0,988.0,99517,1.31,1.0,2.0,392500,10.0,0,0,0,0,0,1
-149.93953,2020.0,0.0,2603,AK,1954.0,61.197975,3484.0,Anchorage,11.0,4274.0,619700.0,2569.0,99517,1.31,2.5,4.0,619700,11.0,0,0,0,0,0,1
-149.94048,2020.0,0.0,2168,AK,1957.0,61.19788,3203.0,Anchorage,10.0,4470.0,516200.0,2292.0,99517,1.31,2.0,3.0,516200,11.0,0,0,0,0,0,1
-149.94095,2020.0,0.0,1929,AK,1954.0,61.196484,2379.0,Anchorage,11.0,4487.0,459200.0,1860.0,99517,1.31,1.0,2.0,459200,11.0,0,0,0,0,0,1
