longitude,countyFIPS,monthlyHoaFee,annualHomeownersInsurance,yearBuilt,latitude,rentZestimate,timeOnZillow,livingArea,zipcode,propertyTaxRate,bathrooms,bedrooms,price,homeType_CONDO,homeType_SINGLE_FAMILY,homeType_OTHER,cluster,cluster_average_price
-149.92178,2020.0,0.0,2868,1980.0,61.200478,4168.0,4837.0,3240.0,99517,1.31,3.5,4.0,682900,0,1,0,0,657634.9143610013
-149.92744,2020.0,0.0,2101,1965.0,61.20088,3386.0,1887.0,1676.0,99517,1.31,3.0,4.0,500300,0,1,0,3,380546.2917827298
-149.92477,2020.0,0.0,3501,1957.0,61.2023,2697.0,7442.0,4553.0,99517,1.31,3.0,4.0,833600,0,0,1,2,418509.68133802817
-149.92812,2020.0,0.0,3077,1965.0,61.20192,4278.0,3967.0,3600.0,99517,1.31,3.0,5.0,732700,0,1,0,0,657634.9143610013
-149.92834,2020.0,0.0,2572,1972.0,61.200638,3867.0,3227.0,2536.0,99517,1.31,3.0,4.0,612400,0,1,0,0,657634.9143610013
-149.9302,2020.0,0.0,2121,1971.0,61.200783,3311.0,4395.0,2014.0,99517,1.31,2.5,4.0,505100,0,1,0,3,380546.2917827298
-149.92892,2020.0,0.0,4302,1988.0,61.19984,5734.0,2015.0,5289.0,99517,1.31,5.0,5.0,1024400,0,1,0,0,657634.9143610013
-149.92982,2020.0,0.0,4396,1988.0,61.20122,4743.0,1226.0,4257.0,99517,1.31,3.0,3.0,1046700,0,1,0,0,657634.9143610013
-149.9354,2020.0,0.0,4014,1985.0,61.199745,5418.0,1201.0,4749.0,99517,1.31,5.0,6.0,955700,0,1,0,0,657634.9143610013
-149.93697,2020.0,0.0,3261,1969.0,61.20159,4217.0,4116.0,3099.0,99517,1.31,3.0,4.0,776500,0,1,0,0,657634.9143610013
-149.93715,2020.0,0.0,2525,1974.0,61.200085,3797.0,1365.0,2448.0,99517,1.31,3.0,4.0,601200,0,1,0,0,657634.9143610013
-149.93652,2020.0,0.0,2054,1959.0,61.199596,3344.0,4031.0,2112.0,99517,1.31,2.0,3.0,489000,0,1,0,3,380546.2917827298
-149.93611,2020.0,0.0,2697,1977.0,61.19927,3925.0,5432.0,3091.0,99517,1.31,2.5,4.0,642100,0,1,0,0,657634.9143610013
-149.9359,2020.0,0.0,3722,1964.0,61.199104,3859.0,2506.0,4060.0,99517,1.31,3.75,6.0,886200,0,1,0,0,657634.9143610013
-149.9357,2020.0,0.0,2731,1976.0,61.198944,4518.0,1623.0,2996.0,99517,1.31,4.0,4.0,650300,0,1,0,0,657634.9143610013
-149.937,2020.0,0.0,2119,1959.0,61.199085,3121.0,3616.0,1694.0,99517,1.31,2.0,3.0,504600,0,1,0,3,380546.2917827298
-149.93724,2020.0,0.0,1813,1959.0,61.19927,2519.0,5142.0,1120.0,99517,1.31,1.5,2.0,431700,0,1,0,3,380546.2917827298
-149.93747,2020.0,0.0,2559,1959.0,61.199455,4166.0,5209.0,3409.0,99517,1.31,3.0,6.0,609300,0,1,0,0,657634.9143610013
-149.93771,2020.0,0.0,3041,1959.0,61.199646,4602.0,6308.0,3134.0,99517,1.31,4.0,4.0,724000,0,1,0,0,657634.9143610013
-149.93794,2020.0,0.0,2465,1958.0,61.199825,4066.0,6217.0,2952.0,99517,1.31,2.5,3.0,586900,0,1,0,0,657634.9143610013
-149.93816,2020.0,115.0,2460,2016.0,61.199997,3831.0,4050.0,2245.0,99517,1.31,3.0,3.0,585600,0,1,0,0,657634.9143610013
-149.94275,2020.0,0.0,2685,1954.0,61.19948,3309.0,2790.0,2043.0,99517,1.31,2.0,3.0,639200,0,1,0,3,380546.2917827298
-149.94093,2020.0,0.0,2895,1962.0,61.202034,4954.0,1096.0,3442.0,99517,1.31,5.0,4.0,689400,0,1,0,0,657634.9143610013
-149.94551,2020.0,0.0,2734,1953.0,61.20045,4216.0,3672.0,2975.0,99517,1.31,3.0,3.0,651000,0,1,0,0,657634.9143610013
-149.9445,2020.0,0.0,2932,1962.0,61.199203,3364.0,4099.0,2356.0,99517,1.31,2.5,2.0,698100,0,1,0,3,380546.2917827298
-149.94374,2020.0,0.0,2216,1953.0,61.20047,3475.0,4173.0,2388.0,99517,1.31,2.0,3.0,527700,0,1,0,3,380546.2917827298
-149.94978,2020.0,0.0,2382,1963.0,61.199226,3335.0,6043.0,2260.0,99517,1.31,2.0,3.0,567100,0,1,0,3,380546.2917827298
-149.94885,2020.0,0.0,2821,1958.0,61.20043,3496.0,2230.0,2450.0,99517,1.31,2.0,4.0,671600,0,1,0,0,657634.9143610013
-149.94905,2020.0,0.0,1898,1970.0,61.19938,2761.0,6259.0,1266.0,99517,1.31,2.0,3.0,451800,0,1,0,3,380546.2917827298
-149.95163,2020.0,0.0,2797,1966.0,61.199226,4774.0,3875.0,4440.0,99517,1.31,5.0,7.0,666000,0,0,1,0,657634.9143610013
-149.9535,2020.0,0.0,1631,1953.0,61.19905,2320.0,6264.0,1568.0,99517,1.31,2.0,4.0,388400,0,0,1,2,418509.68133802817
-149.95485,2020.0,0.0,2272,1992.0,61.19922,2854.0,4169.0,1704.0,99517,1.31,2.0,3.0,541000,0,1,0,3,380546.2917827298
-149.95831,2020.0,0.0,3317,1962.0,61.199226,5127.0,2314.0,3863.0,99517,1.31,4.5,6.0,789700,0,1,0,0,657634.9143610013
-149.95818,2020.0,0.0,1645,1960.0,61.196117,2510.0,4054.0,1312.0,99517,1.31,1.5,3.0,391600,0,1,0,3,380546.2917827298
-149.96194,2020.0,0.0,2364,1959.0,61.19692,2838.0,3982.0,2725.0,99517,1.31,2.0,4.0,562800,0,1,0,3,380546.2917827298
-149.96498,2020.0,0.0,2669,1971.0,61.196373,2996.0,3571.0,3382.0,99517,1.31,2.5,3.0,635500,0,1,0,0,657634.9143610013
-149.96194,2020.0,0.0,1645,1960.0,61.19556,2574.0,4127.0,1152.0,99517,1.31,2.0,3.0,391700,0,1,0,3,380546.2917827298
-149.95982,2020.0,0.0,2355,1961.0,61.19608,3296.0,5117.0,2263.0,99517,1.31,3.0,5.0,560600,0,1,0,0,657634.9143610013
-149.96353,2020.0,0.0,1889,1959.0,61.196407,2741.0,4152.0,1510.0,99517,1.31,2.0,3.0,449800,0,1,0,3,380546.2917827298
-149.96094,2020.0,0.0,4163,1962.0,61.198193,3472.0,3903.0,3976.0,99517,1.31,4.0,3.0,991300,0,1,0,0,657634.9143610013
-149.9618,2020.0,0.0,2531,1977.0,61.197765,3249.0,5143.0,3011.0,99517,1.31,2.5,4.0,602700,0,1,0,0,657634.9143610013
-149.96138,2020.0,0.0,2653,1969.0,61.197765,3651.0,3689.0,3245.0,99517,1.31,3.5,4.0,631600,0,1,0,0,657634.9143610013
-149.96101,2020.0,0.0,3048,2001.0,61.197758,2874.0,5150.0,2768.0,99517,1.31,2.0,3.0,725600,0,1,0,0,657634.9143610013
-149.9632,2020.0,0.0,3198,1999.0,61.197273,3963.0,2272.0,3616.0,99517,1.31,3.5,4.0,761400,0,1,0,0,657634.9143610013
-149.96272,2020.0,0.0,2811,1972.0,61.197273,3370.0,4323.0,3184.0,99517,1.31,3.0,4.0,669200,0,1,0,0,657634.9143610013
-149.96227,2020.0,0.0,2678,1974.0,61.197273,2981.0,5293.0,3602.0,99517,1.31,2.5,3.0,637500,0,1,0,0,657634.9143610013
-149.96179,2020.0,0.0,2877,1976.0,61.197273,3738.0,5376.0,3972.0,99517,1.31,3.0,5.0,685100,0,1,0,0,657634.9143610013
-149.96025,2020.0,0.0,3254,1972.0,61.197655,4371.0,5818.0,4286.0,99517,1.31,4.5,5.0,774800,0,1,0,0,657634.9143610013
-149.95918,2020.0,0.0,2973,1977.0,61.1973,2942.0,5991.0,3146.0,99517,1.31,2.0,4.0,707900,0,1,0,0,657634.9143610013
-149.94807,2020.0,0.0,2705,1977.0,61.19558,2566.0,6934.0,3345.0,99517,1.31,4.0,7.0,644000,0,0,1,2,418509.68133802817
-149.94868,2020.0,0.0,1980,1967.0,61.19643,2565.0,4087.0,1728.0,99517,1.31,1.5,3.0,471500,0,1,0,3,380546.2917827298
-149.9462,2020.0,0.0,2849,1965.0,61.19625,4420.0,4018.0,3456.0,99517,1.31,4.0,4.0,678300,0,1,0,0,657634.9143610013
-149.94347,2020.0,0.0,1833,1954.0,61.195786,2589.0,3581.0,1008.0,99517,1.31,2.0,2.0,436400,0,1,0,3,380546.2917827298
-149.94366,2020.0,0.0,2029,1953.0,61.197758,2599.0,3574.0,2016.0,99517,1.31,1.0,3.0,483100,0,1,0,3,380546.2917827298
-149.94443,2020.0,0.0,2202,1954.0,61.19797,3131.0,3772.0,1878.0,99517,1.31,2.0,3.0,524200,0,1,0,3,380546.2917827298
-149.94447,2020.0,0.0,2042,1954.0,61.19859,3124.0,3560.0,1839.0,99517,1.31,2.0,3.0,486100,0,1,0,3,380546.2917827298
-149.94536,2020.0,0.0,2032,1954.0,61.198322,3161.0,3448.0,2016.0,99517,1.31,2.0,3.0,483900,0,1,0,3,380546.2917827298
-149.94545,2020.0,0.0,2364,1954.0,61.197483,3176.0,4911.0,1646.0,99517,1.31,2.0,2.0,562900,0,1,0,3,380546.2917827298
-149.94353,2020.0,0.0,2163,1960.0,61.196644,3151.0,1873.0,1913.0,99517,1.31,2.0,3.0,515100,0,1,0,3,380546.2917827298
-149.94624,2020.0,0.0,2097,1954.0,61.19859,2907.0,7676.0,1667.0,99517,1.31,2.0,4.0,499200,0,1,0,3,380546.2917827298
-149.94728,2020.0,0.0,1920,1954.0,61.197796,3172.0,5534.0,1652.0,99517,1.31,2.0,2.0,457200,0,1,0,3,380546.2917827298
-149.94804,2020.0,0.0,1830,1961.0,61.197174,2728.0,10304.0,1310.0,99517,1.31,1.5,3.0,435700,0,1,0,3,380546.2917827298
-149.94803,2020.0,0.0,2352,1961.0,61.198612,3383.0,4150.0,2112.0,99517,1.31,2.5,4.0,559900,0,1,0,3,380546.2917827298
-149.94905,2020.0,0.0,1895,1961.0,61.19798,2702.0,4085.0,1342.0,99517,1.31,1.5,2.0,451200,0,1,0,3,380546.2917827298
-149.94992,2020.0,0.0,2309,1972.0,61.19692,2992.0,2938.0,2630.0,99517,1.31,2.75,5.0,549700,0,1,0,0,657634.9143610013
-149.9498,2020.0,0.0,2186,1974.0,61.19839,3479.0,1133.0,1792.0,99517,1.31,3.0,4.0,520500,0,1,0,0,657634.9143610013
-149.95084,2020.0,0.0,1800,1952.0,61.19813,2485.0,4024.0,1900.0,99517,1.31,3.0,4.0,428500,0,0,1,2,418509.68133802817
-149.95265,2020.0,0.0,1736,1952.0,61.19879,2345.0,4339.0,1752.0,99517,1.31,2.0,4.0,413300,0,0,1,2,418509.68133802817
-149.9535,2020.0,0.0,1486,1952.0,61.197903,2866.0,3962.0,1589.0,99517,1.31,2.0,4.0,353900,0,1,0,3,380546.2917827298
-149.9546,2020.0,0.0,1803,1955.0,61.198627,2244.0,1393.0,1549.0,99517,1.31,1.5,2.0,429400,0,1,0,3,380546.2917827298
-149.95552,2020.0,0.0,2047,1953.0,61.198025,2601.0,3021.0,2215.0,99517,1.31,2.0,3.0,487300,0,1,0,3,380546.2917827298
-149.95749,2020.0,0.0,2485,1968.0,61.197735,2633.0,5037.0,2145.0,99517,1.31,2.0,3.0,591700,0,1,0,3,380546.2917827298
-149.9565,2020.0,0.0,2259,1962.0,61.19832,2947.0,4464.0,1674.0,99517,1.31,3.0,3.0,537900,0,1,0,3,380546.2917827298
-149.95636,2020.0,0.0,2111,1982.0,61.19728,2859.0,4458.0,1824.0,99517,1.31,2.5,3.0,502500,0,1,0,3,380546.2917827298
-149.9533,2020.0,0.0,2124,1969.0,61.197315,3110.0,3920.0,2236.0,99517,1.31,3.0,4.0,505800,0,1,0,3,380546.2917827298
-149.9536,2020.0,0.0,2400,1957.0,61.196903,2931.0,3700.0,2427.0,99517,1.31,2.5,3.0,571400,0,1,0,3,380546.2917827298
-149.95657,2020.0,0.0,2074,1974.0,61.19682,2853.0,4401.0,1872.0,99517,1.31,2.0,4.0,493800,0,1,0,3,380546.2917827298
-149.95291,2020.0,0.0,2192,1968.0,61.196423,3174.0,1966.0,2330.0,99517,1.31,3.0,4.0,521800,0,1,0,0,657634.9143610013
-149.95123,2020.0,0.0,1517,1966.0,61.19642,2266.0,3896.0,992.0,99517,1.31,1.0,3.0,361100,0,1,0,3,380546.2917827298
-149.95633,2020.0,0.0,2202,1962.0,61.195473,2578.0,4872.0,2674.0,99517,1.31,2.0,3.0,524300,0,1,0,3,380546.2917827298
-149.95633,2020.0,0.0,2034,1962.0,61.195675,2813.0,3239.0,1728.0,99517,1.31,2.0,4.0,484200,0,1,0,3,380546.2917827298
-149.95575,2020.0,0.0,2199,1965.0,61.195934,2563.0,3798.0,2572.0,99517,1.31,3.0,4.0,523500,0,0,1,2,418509.68133802817
-149.95479,2020.0,0.0,2282,1965.0,61.195755,2915.0,5004.0,2092.0,99517,1.31,2.0,4.0,543300,0,1,0,3,380546.2917827298
-149.9537,2020.0,0.0,1978,1968.0,61.19603,2820.0,5502.0,1872.0,99517,1.31,2.0,4.0,471000,0,1,0,3,380546.2917827298
-149.93033,2020.0,0.0,1539,1981.0,61.197018,2299.0,3087.0,1621.0,99517,1.31,2.5,2.0,366400,1,0,0,1,200173.4314516129
-149.93086,2020.0,650.0,1521,1983.0,61.19885,2826.0,4750.0,1585.0,99517,1.31,3.0,2.0,362200,1,0,0,1,200173.4314516129
-149.92813,2020.0,0.0,657,1978.0,61.196495,1321.0,3798.0,714.0,99517,1.31,1.0,1.0,156400,1,0,0,1,200173.4314516129
-149.92851,2020.0,199.0,761,1978.0,61.196148,1566.0,3637.0,876.0,99517,1.31,1.0,2.0,181200,1,0,0,1,200173.4314516129
-149.93303,2020.0,0.0,1832,1963.0,61.196617,2891.0,1915.0,1356.0,99517,1.31,2.0,2.0,436200,0,1,0,3,380546.2917827298
-149.9352,2020.0,0.0,1898,1950.0,61.19654,2901.0,1629.0,1868.0,99517,1.31,1.75,3.0,452000,0,1,0,3,380546.2917827298
-149.93587,2020.0,0.0,2125,1959.0,61.1965,2612.0,2484.0,1171.0,99517,1.31,1.5,3.0,505900,0,1,0,3,380546.2917827298
-149.93587,2020.0,0.0,2605,1959.0,61.197655,3268.0,3582.0,2580.0,99517,1.31,2.0,4.0,620300,0,1,0,3,380546.2917827298
-149.93329,2020.0,0.0,3074,1974.0,61.197258,3497.0,2139.0,3704.0,99517,1.31,2.25,4.0,732000,0,1,0,0,657634.9143610013
-149.935,2020.0,0.0,2470,1973.0,61.198395,3249.0,4653.0,2167.0,99517,1.31,2.5,3.0,588200,0,1,0,3,380546.2917827298
-149.9352,2020.0,0.0,3273,1973.0,61.196953,4328.0,3898.0,3786.0,99517,1.31,3.5,4.0,779200,0,1,0,0,657634.9143610013
-149.94008,2020.0,0.0,2582,1954.0,61.195988,3630.0,3623.0,2791.0,99517,1.31,2.5,4.0,614700,0,1,0,0,657634.9143610013
-149.93697,2020.0,0.0,2520,1963.0,61.1958,3210.0,11.0,2282.0,99517,1.31,2.0,3.0,600000,0,1,0,3,380546.2917827298
-149.93694,2020.0,0.0,3413,1963.0,61.197845,4198.0,2456.0,4078.0,99517,1.31,3.0,5.0,812500,0,1,0,0,657634.9143610013
-149.93771,2020.0,0.0,2845,1980.0,61.19648,3616.0,4214.0,2700.0,99517,1.31,3.0,4.0,677300,0,1,0,0,657634.9143610013
-149.93826,2020.0,0.0,2251,1959.0,61.198456,3514.0,3987.0,2634.0,99517,1.31,2.5,4.0,536000,0,1,0,0,657634.9143610013
-149.93906,2020.0,0.0,2046,1959.0,61.19821,3037.0,4201.0,1628.0,99517,1.31,2.5,3.0,487200,0,1,0,3,380546.2917827298
-149.93845,2020.0,0.0,1649,1958.0,61.19648,2449.0,4162.0,988.0,99517,1.31,1.0,2.0,392500,0,1,0,3,380546.2917827298
-149.93953,2020.0,0.0,2603,1954.0,61.197975,3484.0,4274.0,2569.0,99517,1.31,2.5,4.0,619700,0,1,0,0,657634.9143610013
-149.94048,2020.0,0.0,2168,1957.0,61.19788,3203.0,4470.0,2292.0,99517,1.31,2.0,3.0,516200,0,1,0,3,380546.2917827298
-149.94095,2020.0,0.0,1929,1954.0,61.196484,2379.0,4487.0,1860.0,99517,1.31,1.0,2.0,459200,0,1,0,3,380546.2917827298
-149.94203,2020.0,0.0,1909,1958.0,61.19906,2833.0,1446.0,1334.0,99517,1.31,2.0,3.0,454500,0,1,0,3,380546.2917827298
-149.9419,2020.0,0.0,2209,1956.0,61.19746,3303.0,1531.0,1892.0,99517,1.31,3.0,3.0,526000,0,1,0,3,380546.2917827298
-149.94255,2020.0,0.0,2279,1954.0,61.197224,3133.0,4351.0,2158.0,99517,1.31,2.0,4.0,542500,0,1,0,3,380546.2917827298
-149.92451,2020.0,0.0,4265,2013.0,61.196983,4409.0,3728.0,4330.0,99517,1.31,3.0,5.0,1015500,0,1,0,0,657634.9143610013
-149.92265,2020.0,0.0,2461,1967.0,61.19608,3505.0,4647.0,2888.0,99517,1.31,2.5,4.0,585900,0,1,0,0,657634.9143610013
-149.92737,2020.0,0.0,2161,1968.0,61.19756,3054.0,4946.0,1932.0,99517,1.31,2.5,3.0,514600,0,1,0,3,380546.2917827298
-149.92595,2020.0,0.0,3263,1965.0,61.195934,4045.0,2665.0,3648.0,99517,1.31,3.0,4.0,776800,0,1,0,0,657634.9143610013
-149.9218,2020.0,0.0,2277,1966.0,61.1956,3138.0,4908.0,2650.0,99517,1.31,2.0,4.0,542100,0,1,0,3,380546.2917827298
-149.92453,2020.0,0.0,3263,1987.0,61.197365,4353.0,4778.0,3368.0,99517,1.31,5.5,4.0,776900,0,1,0,0,657634.9143610013
-149.9241,2020.0,0.0,2387,1970.0,61.197254,3169.0,1292.0,2142.0,99517,1.31,3.0,4.0,568300,0,1,0,0,657634.9143610013
-149.92189,2020.0,0.0,2457,1969.0,61.19703,3325.0,11.0,2319.0,99517,1.31,3.0,4.0,584900,0,1,0,0,657634.9143610013
-149.92662,2020.0,0.0,2623,1974.0,61.19799,3121.0,1811.0,1888.0,99517,1.31,3.0,3.0,624500,0,1,0,3,380546.2917827298
-149.92746,2020.0,0.0,2299,1972.0,61.198296,3420.0,1428.0,2050.0,99517,1.31,3.0,3.0,547400,0,1,0,0,657634.9143610013
-149.92659,2020.0,0.0,2152,1971.0,61.198753,2969.0,5019.0,1853.0,99517,1.31,2.5,3.0,512300,0,1,0,3,380546.2917827298
-149.92181,2020.0,0.0,2614,1978.0,61.198147,3560.0,5157.0,2544.0,99517,1.31,3.5,4.0,622400,0,1,0,0,657634.9143610013
-149.92253,2020.0,0.0,2612,1977.0,61.198402,3707.0,3697.0,3384.0,99517,1.31,3.0,3.0,621900,0,1,0,0,657634.9143610013
-149.90186,2020.0,0.0,1911,1957.0,61.19825,2764.0,5320.0,2032.0,99503,1.31,2.0,3.0,455000,0,1,0,3,380546.2917827298
-149.91026,2020.0,325.0,521,1982.0,61.19662,1563.0,5688.0,733.0,99503,1.31,1.0,1.0,124000,1,0,0,1,200173.4314516129
-149.91026,2020.0,325.0,551,1982.0,61.19662,1672.0,5353.0,818.0,99503,1.31,1.0,2.0,131200,0,0,1,2,418509.68133802817
-149.90901,2020.0,0.0,2057,1986.0,61.19713,2933.0,5527.0,2130.0,99503,1.31,4.0,6.0,489800,0,0,1,2,418509.68133802817
-149.9122,2020.0,199.0,669,1982.0,61.19831,1463.0,5711.0,750.0,99503,1.31,1.0,1.0,159300,1,0,0,1,200173.4314516129
-149.909,2020.0,0.0,2043,1959.0,61.19871,1842.0,5895.0,1200.0,99503,1.31,1.0,3.0,486400,0,0,1,2,418509.68133802817
-149.88235,2020.0,0.0,1262,1950.0,61.228443,2243.0,5907.0,1020.0,99501,1.31,1.0,2.0,300500,0,1,0,3,380546.2917827298
-149.88557,2020.0,0.0,1631,1915.0,61.227818,2785.0,1909.0,1640.0,99501,1.31,2.75,3.0,388300,0,1,0,3,380546.2917827298
-149.88667,2020.0,0.0,2203,1947.0,61.22816,3259.0,5748.0,2998.0,99501,1.31,2.0,3.0,524600,0,1,0,3,380546.2917827298
-149.88289,2020.0,0.0,2415,1961.0,61.228775,2934.0,53.0,2212.0,99501,1.31,2.0,3.0,575000,0,1,0,3,380546.2917827298
-149.88608,2020.0,0.0,1719,1945.0,61.228577,3058.0,6318.0,2475.0,99501,1.31,2.0,5.0,409300,0,0,1,2,418509.68133802817
-149.8863,2020.0,0.0,2724,1977.0,61.229603,3316.0,6152.0,2200.0,99501,1.31,2.0,3.0,648500,0,1,0,3,380546.2917827298
-149.88841,2020.0,0.0,2574,1966.0,61.22816,4433.0,6360.0,3028.0,99501,1.31,3.0,3.0,612800,0,1,0,0,657634.9143610013
-149.87637,2020.0,0.0,1733,1971.0,61.23045,2586.0,3785.0,1920.0,99501,1.31,2.0,6.0,412600,0,0,1,2,418509.68133802817
-149.8776,2020.0,0.0,1536,1973.0,61.230057,1639.0,3704.0,1000.0,99501,1.31,1.0,2.0,365700,0,0,1,2,418509.68133802817
-149.87947,2020.0,0.0,1476,1957.0,61.229404,2212.0,3651.0,1552.0,99501,1.31,2.0,4.0,351500,0,0,1,2,418509.68133802817
-149.88159,2020.0,0.0,1495,1960.0,61.228676,2888.0,3581.0,1728.0,99501,1.31,2.0,4.0,356000,0,1,0,3,380546.2917827298
-149.88068,2020.0,0.0,2081,1973.0,61.229523,2809.0,3438.0,1500.0,99501,1.31,2.0,3.0,495400,0,1,0,3,380546.2917827298
-149.88042,2020.0,0.0,1512,1963.0,61.23029,3202.0,1453.0,1725.0,99501,1.31,2.0,6.0,360100,0,1,0,3,380546.2917827298
-149.88255,2020.0,0.0,2174,1960.0,61.229553,2457.0,1951.0,2365.0,99501,1.31,3.0,4.0,517500,0,0,1,2,418509.68133802817
-149.88239,2020.0,0.0,2197,1967.0,61.23015,1602.0,3676.0,900.0,99501,1.31,1.0,2.0,523200,0,0,1,2,418509.68133802817
-149.88168,2020.0,0.0,1450,1957.0,61.23106,2488.0,5432.0,1404.0,99501,1.31,1.0,3.0,345200,0,1,0,3,380546.2917827298
-149.8708,2020.0,0.0,1534,1960.0,61.2308,2224.0,3322.0,1056.0,99501,1.31,1.0,3.0,365200,0,1,0,3,380546.2917827298
-149.87357,2020.0,0.0,2335,1960.0,61.22934,3514.0,5251.0,2616.0,99501,1.31,3.0,4.0,555900,0,1,0,0,657634.9143610013
-149.86874,2020.0,0.0,1971,1968.0,61.229084,3333.0,1873.0,2232.0,99501,1.31,2.0,4.0,469300,0,1,0,3,380546.2917827298
-149.86797,2020.0,0.0,2479,1961.0,61.228367,3510.0,3736.0,3656.0,99501,1.31,3.0,6.0,590300,0,0,1,2,418509.68133802817
-149.86829,2020.0,0.0,1682,1964.0,61.22991,2639.0,3886.0,1684.0,99501,1.31,2.0,3.0,400400,0,1,0,3,380546.2917827298
-149.86958,2020.0,0.0,1305,1960.0,61.229534,2378.0,4043.0,1500.0,99501,1.31,1.0,3.0,310700,0,1,0,3,380546.2917827298
-149.87094,2020.0,0.0,1334,1950.0,61.22867,2042.0,3919.0,768.0,99501,1.31,1.0,2.0,317700,0,1,0,3,380546.2917827298
-149.8699,2020.0,0.0,1828,1960.0,61.2305,2931.0,3728.0,2032.0,99501,1.31,2.0,3.0,435200,0,1,0,3,380546.2917827298
-149.87589,2020.0,358.0,943,1970.0,61.220726,2075.0,1098.0,903.0,99501,1.31,2.0,2.0,224500,1,0,0,1,200173.4314516129
-149.87538,2020.0,293.0,728,1970.0,61.22111,1740.0,2850.0,754.0,99501,1.31,1.0,2.0,173400,1,0,0,1,200173.4314516129
-149.87993,2020.0,0.0,599,1983.0,61.220245,1786.0,3711.0,589.0,99501,1.31,1.0,1.0,142700,1,0,0,1,200173.4314516129
-149.87993,2020.0,0.0,991,1983.0,61.220245,2526.0,3522.0,1112.0,99501,1.31,2.0,2.0,235900,1,0,0,1,200173.4314516129
-149.87993,2020.0,0.0,635,1983.0,61.220245,1780.0,3766.0,583.0,99501,1.31,1.0,1.0,151100,1,0,0,1,200173.4314516129
-149.88094,2020.0,279.0,815,1983.0,61.22003,1902.0,3729.0,710.0,99501,1.31,1.0,1.0,194000,1,0,0,1,200173.4314516129
-149.88094,2020.0,279.0,1087,1983.0,61.22003,2255.0,2969.0,1037.0,99501,1.31,1.5,2.0,258700,1,0,0,1,200173.4314516129
-149.87381,2020.0,0.0,1186,1941.0,61.21925,1886.0,5241.0,589.0,99501,1.31,1.0,2.0,282400,0,1,0,3,380546.2917827298
-149.87541,2020.0,0.0,1506,1938.0,61.218266,1481.0,4320.0,2000.0,99501,1.31,0.5,10.0,358600,0,1,0,3,380546.2917827298
-149.89194,2020.0,0.0,484,1950.0,61.219677,1660.0,3730.0,399.0,99501,1.31,1.0,1.0,115300,1,0,0,1,200173.4314516129
-149.89194,2020.0,240.0,707,1950.0,61.219677,2155.0,3233.0,639.0,99501,1.31,2.0,1.0,168300,1,0,0,1,200173.4314516129
-149.89194,2020.0,240.0,557,1950.0,61.219677,1703.0,4345.0,450.0,99501,1.31,1.0,0.0,132700,1,0,0,1,200173.4314516129
-149.89194,2020.0,0.0,881,1950.0,61.219677,1848.0,3381.0,643.0,99501,1.31,1.0,1.0,209700,1,0,0,1,200173.4314516129
-149.89194,2020.0,240.0,680,1950.0,61.219677,1820.0,5704.0,609.0,99501,1.31,1.0,1.0,161900,1,0,0,1,200173.4314516129
-149.89194,2020.0,240.0,556,1950.0,61.219677,1662.0,4106.0,400.0,99501,1.31,1.0,0.0,132300,1,0,0,1,200173.4314516129
-149.89194,2020.0,240.0,666,1950.0,61.219677,1647.0,3417.0,399.0,99501,1.31,1.0,0.0,158600,0,0,1,2,418509.68133802817
-149.88184,2020.0,0.0,1648,1948.0,61.214336,1418.0,5992.0,1342.0,99501,1.31,1.0,2.0,392300,0,0,1,2,418509.68133802817
-149.88104,2020.0,0.0,1273,1940.0,61.215332,1466.0,3988.0,7010.0,99501,1.31,0.5,10.0,303100,0,1,0,0,657634.9143610013
-149.88034,2020.0,445.0,928,1967.0,61.215862,1767.0,1554.0,1097.0,99501,1.31,1.5,1.0,221000,0,0,1,2,418509.68133802817
-149.88037,2020.0,327.0,735,1967.0,61.215862,1709.0,5.0,716.0,99501,1.31,1.0,1.0,175000,1,0,0,1,200173.4314516129
-149.88034,2020.0,0.0,553,1967.0,61.215862,1545.0,1454.0,460.0,99501,1.31,1.0,0.0,131600,1,0,0,1,200173.4314516129
-149.88034,2020.0,445.0,629,1967.0,61.215862,1708.0,5157.0,720.0,99501,1.31,1.0,1.0,149700,1,0,0,1,200173.4314516129
-149.88034,2020.0,445.0,522,1967.0,61.215862,1554.0,5164.0,470.0,99501,1.31,1.0,1.0,124400,1,0,0,1,200173.4314516129
-149.88034,2020.0,0.0,693,1967.0,61.215862,1711.0,2153.0,709.0,99501,1.31,1.0,1.0,165100,1,0,0,1,200173.4314516129
-149.88034,2020.0,445.0,627,1957.0,61.215862,1822.0,3623.0,750.0,99501,1.31,1.0,1.0,149200,1,0,0,1,200173.4314516129
-149.8821,2020.0,0.0,3061,1941.0,61.215866,1514.0,4134.0,1560.0,99501,1.31,1.0,10.0,728900,0,0,1,2,418509.68133802817
-149.88153,2020.0,0.0,1441,1982.0,61.216305,2739.0,3392.0,1617.0,99501,1.31,2.5,2.0,343200,1,0,0,1,200173.4314516129
-149.88034,2020.0,0.0,2172,1946.0,61.216305,1711.0,3954.0,1000.0,99501,1.31,0.5,10.0,517200,0,0,1,2,418509.68133802817
-149.86868,2020.0,0.0,1140,1957.0,61.210396,2402.0,3791.0,1131.0,99501,1.31,1.0,2.0,271400,0,1,0,3,380546.2917827298
